,시간,연도,연휴이름,연휴이름코드,연휴기간,연휴기간코드,출발지역,출발지역코드,도착지역,도착지역코드,방향,방향코드,소요시간
4500,21,2021,추석,3,D+1,5,목포,509 ,서울,101 ,귀경방향,2,265.608
4501,22,2021,추석,3,D+1,5,목포,509 ,서울,101 ,귀경방향,2,272.6
4502,23,2021,추석,3,D+1,5,목포,509 ,서울,101 ,귀경방향,2,257.166
4503,00,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,78.797
4504,01,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,79.516
4505,02,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,81.283
4506,03,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,91.2
4507,04,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,85.866
4508,05,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,92.793
4509,06,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,96.85
4510,07,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,98.013
4511,08,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,101.664
4512,09,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,101.714
4513,10,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,100.105
4514,11,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,101.2
4515,12,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,99.583
4516,13,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,99.861
4517,14,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,96.9
4518,15,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,94.36
4519,16,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,88.712
4520,17,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,87.887
4521,18,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,87.783
4522,19,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,87.529
4523,20,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,86.491
4524,21,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,90.343
4525,22,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,85.0
4526,23,2021,추석,3,D+2,6,서울,101 ,대전,115 ,귀성방향,1,86.533
4527,00,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,185.658
4528,01,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,183.699
4529,02,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,174.277
4530,03,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,167.179
4531,04,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,167.9
4532,05,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,162.25
4533,06,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,166.825
4534,07,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,166.344
4535,08,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,167.966
4536,09,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,172.636
4537,10,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,175.856
4538,11,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,177.203
4539,12,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,177.839
4540,13,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,178.823
4541,14,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,179.866
4542,15,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,181.73
4543,16,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,185.086
4544,17,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,176.833
4545,18,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,175.183
4546,19,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,171.603
4547,20,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,167.27
4548,21,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,167.35
4549,22,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,167.758
4550,23,2021,추석,3,D+2,6,서울,101 ,대구,127 ,귀성방향,1,165.216
4551,00,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,225.483
4552,05,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,
4553,06,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,227.116
4554,07,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,236.983
4555,08,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,218.4
4556,09,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,215.458
4557,10,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,225.95
4558,11,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,236.324
4559,12,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,240.983
4560,13,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,243.108
4561,14,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,249.094
4562,15,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,259.15
4563,16,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,263.166
4564,17,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,243.616
4565,18,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,254.216
4566,19,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,256.516
4567,20,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,258.8
4568,21,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,265.433
4569,22,2021,추석,3,D+2,6,서울,101 ,부산,140 ,귀성방향,1,300.65
4570,00,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,216.511
4571,01,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,185.22
4572,02,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,178.741
4573,03,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,176.025
4574,04,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,175.712
4575,05,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,174.446
4576,06,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,176.562
4577,07,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,179.733
4578,08,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,182.562
4579,09,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,189.262
4580,10,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,194.756
4581,11,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,202.496
4582,12,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,201.09
4583,13,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,199.883
4584,14,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,198.273
4585,15,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,199.687
4586,16,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,193.074
4587,17,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,191.27
4588,18,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,192.229
4589,19,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,186.566
4590,20,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,184.096
4591,21,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,183.566
4592,22,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,180.983
4593,23,2021,추석,3,D+2,6,서울,101 ,광주,167 ,귀성방향,1,175.125
4594,00,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,132.333
4595,05,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,172.766
4596,06,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,150.9
4597,07,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,149.883
4598,08,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,142.4
4599,09,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,143.766
4600,10,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,144.72
4601,11,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,144.066
4602,12,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,146.233
4603,13,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,145.441
4604,14,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,143.32
4605,15,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,144.4
4606,16,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,140.333
4607,17,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,139.225
4608,18,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,142.941
4609,19,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,138.112
4610,20,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,134.027
4611,21,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,131.816
4612,22,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,144.116
4613,23,2021,추석,3,D+2,6,서울,101 ,강릉,189 ,귀성방향,1,128.0
4614,00,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,245.733
4615,01,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,264.841
4616,02,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,263.092
4617,03,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,250.283
4618,04,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,252.458
4619,05,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,254.116
4620,06,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,246.475
4621,07,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,254.316
4622,08,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,266.642
4623,09,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,256.274
4624,10,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,234.6
4625,11,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,234.288
4626,12,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,232.955
4627,13,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,226.87
4628,14,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,230.104
4629,15,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,225.141
4630,16,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,226.483
4631,17,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,222.966
4632,18,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,228.905
4633,19,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,231.522
4634,20,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,224.075
4635,21,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,228.033
4636,22,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,233.416
4637,23,2021,추석,3,D+2,6,서울,101 ,목포,509 ,귀성방향,1,243.5
4638,00,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,95.036
4639,01,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,91.48
4640,02,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,88.626
4641,03,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,84.436
4642,04,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,94.29
4643,05,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,82.361
4644,06,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,83.622
4645,07,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,83.822
4646,08,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,84.528
4647,09,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,85.452
4648,10,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,88.302
4649,11,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,90.952
4650,12,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,94.902
4651,13,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,98.344
4652,14,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,104.044
4653,15,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,104.958
4654,16,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,105.53
4655,17,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,105.288
4656,18,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,103.872
4657,19,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,102.68
4658,20,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,99.535
4659,21,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,96.08
4660,22,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,92.433
4661,23,2021,추석,3,D+2,6,대전,115 ,서울,101 ,귀경방향,2,88.3
4662,00,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,211.952
4663,01,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,208.745
4664,02,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,228.283
4665,03,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,221.855
4666,04,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,225.42
4667,05,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,268.733
4668,06,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,168.787
4669,07,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,168.604
4670,08,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,170.428
4671,09,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,174.508
4672,10,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,179.05
4673,11,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,184.762
4674,12,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,189.008
4675,13,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,195.879
4676,14,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,201.566
4677,15,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,209.105
4678,16,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,206.936
4679,17,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,205.856
4680,18,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,212.414
4681,19,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,205.2
4682,20,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,196.764
4683,21,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,183.943
4684,22,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,187.172
4685,23,2021,추석,3,D+2,6,대구,127 ,서울,101 ,귀경방향,2,184.255
4686,00,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,246.342
4687,01,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,278.416
4688,02,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,281.158
4689,03,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,284.0
4690,04,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,294.842
4691,05,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,289.116
4692,06,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,315.25
4693,07,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,292.116
4694,08,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,301.477
4695,09,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,312.283
4696,10,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,305.227
4697,11,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,309.333
4698,12,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,309.125
4699,13,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,311.489
4700,14,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,309.294
4701,15,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,306.122
4702,16,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,309.077
4703,17,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,301.308
4704,18,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,297.374
4705,19,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,300.774
4706,20,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,312.116
4707,21,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,297.083
4708,22,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,297.233
4709,23,2021,추석,3,D+2,6,부산,140 ,서울,101 ,귀경방향,2,279.0
4710,00,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,183.444
4711,01,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,189.7
4712,02,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,197.191
4713,03,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,184.65
4714,04,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,190.555
4715,05,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,331.333
4716,06,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,269.779
4717,07,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,257.8
4718,08,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,306.13
4719,09,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,253.944
4720,10,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,250.703
4721,11,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,261.103
4722,12,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,248.831
4723,13,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,269.05
4724,14,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,260.304
4725,15,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,257.891
4726,16,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,249.364
4727,17,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,241.445
4728,18,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,233.976
4729,19,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,221.34
4730,20,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,213.706
4731,21,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,204.15
4732,22,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,211.391
4733,23,2021,추석,3,D+2,6,광주,167 ,서울,101 ,귀경방향,2,203.442
4734,00,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,121.9
4735,01,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,131.2
4736,02,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,127.75
4737,03,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,113.75
4738,05,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,121.8
4739,06,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,124.392
4740,07,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,126.7
4741,08,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,126.687
4742,09,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,128.824
4743,10,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,129.858
4744,11,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,131.633
4745,12,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,133.906
4746,13,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,135.541
4747,14,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,140.176
4748,15,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,141.883
4749,16,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,144.837
4750,17,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,146.658
4751,18,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,145.966
4752,19,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,142.792
4753,20,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,140.437
4754,21,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,136.711
4755,22,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,137.7
4756,23,2021,추석,3,D+2,6,강릉,189 ,서울,101 ,귀경방향,2,134.25
4757,00,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,220.642
4758,01,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,226.483
4759,02,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,225.825
4760,03,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,257.458
4761,04,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,408.704
4762,05,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,241.292
4763,06,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,246.866
4764,07,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,240.183
4765,08,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,252.842
4766,09,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,262.95
4767,10,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,262.395
4768,11,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,266.358
4769,12,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,269.458
4770,13,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,399.224
4771,14,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,272.566
4772,15,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,270.564
4773,16,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,317.828
4774,17,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,264.056
4775,18,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,263.833
4776,19,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,262.027
4777,20,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,244.95
4778,21,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,255.824
4779,22,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,246.658
4780,23,2021,추석,3,D+2,6,목포,509 ,서울,101 ,귀경방향,2,241.033
4781,00,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,79.316
4782,01,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,93.706
4783,02,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,92.961
4784,03,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,96.299
4785,04,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.3
4786,05,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,99.997
4787,06,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,99.896
4788,07,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,94.941
4789,08,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,94.081
4790,09,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.981
4791,10,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,94.978
4792,11,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.886
4793,12,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.792
4794,13,2021,추석,3,D+3,7,서울,101 ,대전,115 ,귀성방향,1,95.125
